ID,Model,Rater,C1_1,C1_2,C1_3,C1_4,C1_5
158,GPT4,R2,5,3,5,5,5
158,Llama,R1,5,5,5,5,5
158,Llama,R3,5,5,5,5,5
158,Llama,R2,5,5,5,5,4
159,GPT35,R1,5,5,5,5,5
159,GPT35,R3,5,5,5,5,5
159,GPT35,R2,5,5,5,4,4
159,GPT4,R1,5,5,5,5,2
159,GPT4,R3,5,5,5,5,3
159,GPT4,R2,5,5,5,4,4
159,Llama,R1,5,5,5,5,2
159,Llama,R3,5,5,5,5,3
159,Llama,R2,5,5,5,4,4
160,GPT35,R1,5,5,3,5,5
160,GPT35,R3,2,5,5,5,5
160,GPT35,R2,5,5,5,5,5
160,GPT4,R1,5,5,3,5,1
160,GPT4,R3,5,5,5,5,3
160,GPT4,R2,5,5,5,4,4
160,Llama,R1,5,5,4,5,4
160,Llama,R3,5,5,5,5,5
160,Llama,R2,5,5,5,4,4
161,GPT35,R1,5,5,3,5,2
161,GPT35,R3,5,5,5,5,5
161,GPT35,R2,5,5,5,4,4
161,GPT4,R1,5,5,3,5,2
161,GPT4,R3,5,5,5,5,5
161,GPT4,R2,5,5,5,4,4
161,Llama,R1,5,5,3,5,2
161,Llama,R3,5,5,5,5,3
161,Llama,R2,5,5,5,4,4
162,GPT35,R1,5,5,5,5,5
162,GPT35,R3,5,5,5,5,5
162,GPT35,R2,5,5,5,5,5
162,GPT4,R1,5,5,5,5,4
162,GPT4,R3,5,2,5,5,5
162,GPT4,R2,5,5,5,4,4
162,Llama,R1,5,5,5,5,2
162,Llama,R3,5,5,5,5,3
162,Llama,R2,5,3,5,4,4
163,GPT35,R1,5,5,3,5,4
163,GPT35,R3,2,5,5,5,5
163,GPT35,R2,5,3,5,5,4
163,GPT4,R1,5,5,5,5,2
163,GPT4,R3,5,5,5,5,3
163,GPT4,R2,5,5,4,4,4
163,Llama,R1,5,5,5,5,5
163,Llama,R3,5,5,5,5,5
163,Llama,R2,5,5,5,5,5
164,GPT35,R1,5,5,5,5,5
164,GPT35,R3,5,5,5,5,5
164,GPT35,R2,5,5,5,5,5
164,GPT4,R1,4,5,5,5,5
164,GPT4,R3,5,5,5,5,5
164,GPT4,R2,5,5,4,5,5
164,Llama,R1,5,5,5,5,2
164,Llama,R3,5,5,5,5,2
164,Llama,R2,5,5,5,4,4
165,GPT35,R1,5,5,5,5,5
165,GPT35,R3,5,5,5,5,5
165,GPT35,R2,5,5,3,5,5
165,GPT4,R1,5,5,5,5,2
165,GPT4,R3,5,5,5,5,3
165,GPT4,R2,5,5,5,5,5
165,Llama,R1,5,5,5,5,2
165,Llama,R3,5,5,2,5,3
165,Llama,R2,5,5,3,4,4
166,GPT35,R1,1,5,1,5,3
166,GPT35,R3,5,5,5,5,5
166,GPT35,R2,5,5,3,5,5
166,GPT4,R1,5,5,2,5,5
166,GPT4,R3,5,5,2,5,5
166,GPT4,R2,5,5,4,4,4
166,Llama,R1,1,5,1,5,5
166,Llama,R3,1,5,5,5,5
166,Llama,R2,5,5,4,4,5
167,GPT35,R1,5,5,5,5,3
167,GPT35,R3,5,5,5,5,5
167,GPT35,R2,5,5,5,4,4
167,GPT4,R1,5,5,5,5,5
167,GPT4,R3,5,5,5,5,5
167,GPT4,R2,5,5,5,4,4
167,Llama,R1,5,5,5,5,5
167,Llama,R3,5,5,5,5,5
167,Llama,R2,5,5,5,5,5
168,GPT35,R1,5,5,5,5,5
168,GPT35,R3,5,5,5,5,5
168,GPT35,R2,5,5,5,5,5
168,GPT4,R1,5,5,5,5,3
168,GPT4,R3,5,5,5,5,2
168,GPT4,R2,5,5,5,5,5
168,Llama,R1,5,5,5,5,5
168,Llama,R3,5,5,5,5,3
168,Llama,R2,5,5,5,5,5
169,GPT35,R1,5,5,2,5,5
169,GPT35,R3,1,5,1,5,5
169,GPT35,R2,5,5,4,5,5
169,GPT4,R1,5,5,5,5,5
169,GPT4,R3,2,5,5,5,2
169,GPT4,R2,5,5,5,4,4
169,Llama,R1,5,5,5,5,5
169,Llama,R3,5,5,2,5,5
169,Llama,R2,5,4,5,5,5
170,GPT35,R1,5,5,3,5,5
170,GPT35,R3,2,5,5,5,5
170,GPT35,R2,5,5,5,5,5
170,GPT4,R1,5,5,5,5,2
170,GPT4,R3,2,5,5,5,5
170,GPT4,R2,5,5,5,4,5
170,Llama,R1,5,5,5,5,4
170,Llama,R3,2,5,5,5,5
170,Llama,R2,5,5,5,4,5
171,GPT35,R1,5,5,5,5,5
171,GPT35,R3,5,5,5,5,5
171,GPT35,R2,5,5,5,5,5
171,GPT4,R1,5,5,5,5,2
171,GPT4,R3,5,5,5,5,3
171,GPT4,R2,5,5,5,3,4
171,Llama,R1,5,5,5,5,4
171,Llama,R3,5,5,5,5,3
171,Llama,R2,5,5,5,4,4
172,GPT35,R1,5,4,4,5,4
172,GPT35,R3,5,3,5,5,5
172,GPT35,R2,5,5,3,5,5
172,GPT4,R1,5,4,4,5,4
172,GPT4,R3,5,5,5,5,5
172,GPT4,R2,5,3,3,5,5
172,Llama,R1,5,4,4,5,2
172,Llama,R3,5,5,5,5,2
172,Llama,R2,5,5,5,4,4
173,GPT35,R1,5,5,5,5,5
173,GPT35,R3,5,5,5,5,5
173,GPT35,R2,5,3,5,5,5
173,GPT4,R1,5,5,5,5,5
173,GPT4,R3,5,5,5,5,5
173,GPT4,R2,5,3,5,5,5
173,Llama,R1,5,5,5,5,4
173,Llama,R3,5,5,5,5,2
173,Llama,R2,5,3,5,4,5
174,GPT35,R1,5,5,5,5,5
174,GPT35,R3,5,5,5,5,5
174,GPT35,R2,5,5,5,5,5
174,GPT4,R1,5,5,5,5,5
174,GPT4,R3,5,5,5,5,5
174,GPT4,R2,5,3,5,5,5
174,Llama,R1,5,5,5,5,5
174,Llama,R3,5,5,5,5,5
174,Llama,R2,5,5,5,5,5
175,GPT35,R1,5,5,5,5,5
175,GPT35,R3,5,5,5,5,5
175,GPT35,R2,5,5,5,5,5
175,GPT4,R1,5,5,5,5,3
175,GPT4,R3,5,5,5,5,3
175,GPT4,R2,5,5,5,4,4
175,Llama,R1,5,5,5,5,5
175,Llama,R3,5,5,5,5,5
175,Llama,R2,5,5,5,5,5
176,GPT35,R1,5,5,5,5,5
176,GPT35,R3,5,5,5,5,5
176,GPT35,R2,5,5,5,5,5
176,GPT4,R1,5,5,5,5,5
176,GPT4,R3,5,5,5,5,5
176,GPT4,R2,5,5,5,5,5
176,Llama,R1,5,5,5,5,4
176,Llama,R3,5,5,5,5,3
176,Llama,R2,5,5,5,4,5
177,GPT35,R1,5,5,5,5,5
177,GPT35,R3,5,5,5,5,5
177,GPT35,R2,5,3,5,5,5
177,GPT4,R1,5,5,5,5,5
177,GPT4,R3,5,5,5,5,5
177,GPT4,R2,5,3,5,5,5
177,Llama,R1,5,5,5,5,5
177,Llama,R3,5,5,5,5,3
177,Llama,R2,5,3,5,5,5
178,GPT35,R1,5,5,4,5,5
178,GPT35,R3,5,5,2,5,5
178,GPT35,R2,5,3,5,5,5
178,GPT4,R1,5,5,5,5,4
178,GPT4,R3,5,5,2,5,5
178,GPT4,R2,5,3,5,5,5
178,Llama,R1,5,5,5,5,4
178,Llama,R3,5,5,5,5,3
178,Llama,R2,5,3,5,4,5
179,GPT35,R1,5,5,5,5,5
179,GPT35,R3,5,5,5,5,5
179,GPT35,R2,5,5,5,5,5
179,GPT4,R1,5,5,5,5,5
179,GPT4,R3,5,5,5,5,5
179,GPT4,R2,5,5,5,5,5
179,Llama,R1,5,5,5,5,3
179,Llama,R3,5,5,5,5,2
179,Llama,R2,5,5,5,4,4
180,GPT35,R1,5,5,5,5,5
180,GPT35,R3,5,5,5,5,5
180,GPT35,R2,5,5,5,5,5
180,GPT4,R1,5,5,5,5,5
180,GPT4,R3,5,5,5,5,5
180,GPT4,R2,5,5,5,5,5
180,Llama,R1,5,5,5,5,4
180,Llama,R3,5,5,5,5,2
180,Llama,R2,5,5,5,5,5
181,GPT35,R1,2,5,5,5,5
181,GPT35,R3,5,5,5,5,5
181,GPT35,R2,5,5,5,5,5
181,GPT4,R1,5,5,5,5,4
181,GPT4,R3,5,5,5,3,3
181,GPT4,R2,5,5,5,4,4
181,Llama,R1,3,4,3,5,2
181,Llama,R3,5,5,5,5,5
181,Llama,R2,5,5,4,4,4
182,GPT35,R1,5,5,5,5,4
182,GPT35,R3,5,5,5,5,5
182,GPT35,R2,5,5,5,5,5
182,GPT4,R1,5,5,4,5,5
182,GPT4,R3,5,5,2,5,5
182,GPT4,R2,5,5,5,5,5
182,Llama,R1,5,5,5,5,5
182,Llama,R3,5,5,5,5,5
182,Llama,R2,5,5,5,5,5
183,GPT35,R1,5,5,5,5,5
183,GPT35,R3,5,5,5,5,5
183,GPT35,R2,5,5,5,5,5
183,GPT4,R1,5,5,5,5,5
183,GPT4,R3,5,5,5,5,5
183,GPT4,R2,5,5,5,5,5
183,Llama,R1,5,5,5,5,5
183,Llama,R3,5,5,5,5,5
183,Llama,R2,5,5,5,5,5
184,GPT35,R1,3,5,5,5,5
184,GPT35,R3,5,5,5,5,5
184,GPT35,R2,5,5,5,5,5
184,GPT4,R1,5,5,5,5,4
184,GPT4,R3,5,5,5,5,5
184,GPT4,R2,5,5,5,5,5
184,Llama,R1,3,5,5,5,5
184,Llama,R3,5,5,5,5,5
184,Llama,R2,5,5,5,5,5
185,GPT35,R1,5,5,5,5,5
185,GPT35,R3,5,5,5,5,5
185,GPT35,R2,5,5,5,4,4
185,GPT4,R1,5,5,5,5,5
185,GPT4,R3,5,5,5,5,3
185,GPT4,R2,5,5,5,4,4
185,Llama,R1,3,5,5,5,5
185,Llama,R3,2,5,5,5,5
185,Llama,R2,5,5,4,4,5
186,GPT35,R1,5,5,5,5,5
186,GPT35,R3,5,5,5,5,5
186,GPT35,R2,5,5,3,5,5
186,GPT4,R1,5,5,5,5,5
186,GPT4,R3,5,5,5,5,5
186,GPT4,R2,5,5,5,4,4
186,Llama,R1,5,5,5,5,5
186,Llama,R3,5,5,5,5,5
186,Llama,R2,5,5,5,5,5
187,GPT35,R1,5,5,5,5,5
187,GPT35,R3,5,5,5,5,5
187,GPT35,R2,5,3,4,4,5
187,GPT4,R1,5,5,5,5,4
187,GPT4,R3,5,5,5,5,5
187,GPT4,R2,5,5,5,4,5
187,Llama,R1,5,5,5,5,5
187,Llama,R3,5,5,5,5,5
187,Llama,R2,5,3,5,5,5
188,GPT35,R1,5,5,5,5,4
188,GPT35,R3,5,5,5,5,5
188,GPT35,R2,5,5,5,4,5
188,GPT4,R1,5,5,5,5,5
188,GPT4,R3,5,5,5,5,5
188,GPT4,R2,5,5,3,5,5
188,Llama,R1,5,5,5,5,5
188,Llama,R3,5,5,5,5,5
188,Llama,R2,5,5,5,5,5
189,GPT35,R1,5,5,5,5,5
189,GPT35,R3,5,5,5,5,5
189,GPT35,R2,5,5,5,5,5
189,GPT4,R1,5,4,5,5,5
189,GPT4,R3,5,5,5,5,5
189,GPT4,R2,5,3,5,5,5
189,Llama,R1,5,4,5,5,5
189,Llama,R3,5,5,5,5,5
189,Llama,R2,5,3,5,5,5
190,GPT35,R1,5,4,4,5,5
190,GPT35,R3,5,5,5,5,5
190,GPT35,R2,5,3,5,5,5
190,GPT4,R1,5,4,5,5,5
190,GPT4,R3,5,5,5,5,5
190,GPT4,R2,5,5,5,5,5
190,Llama,R1,5,4,5,3,5
190,Llama,R3,5,5,5,5,5
190,Llama,R2,5,3,5,5,5
191,GPT35,R1,5,4,5,5,5
191,GPT35,R3,5,5,5,5,5
191,GPT35,R2,5,5,5,5,5
191,GPT4,R1,5,4,5,3,1
191,GPT4,R3,5,5,5,5,2
191,GPT4,R2,5,5,4,4,4
191,Llama,R1,5,4,5,5,5
191,Llama,R3,2,5,5,5,5
191,Llama,R2,5,5,5,5,5
192,GPT35,R1,5,5,5,5,3
192,GPT35,R3,5,5,5,5,5
192,GPT35,R2,5,5,5,5,5
192,GPT4,R1,5,5,5,5,4
192,GPT4,R3,5,5,5,5,5
192,GPT4,R2,5,5,5,5,5
192,Llama,R1,5,4,5,5,5
192,Llama,R3,5,5,5,5,3
192,Llama,R2,5,3,5,5,5
193,GPT35,R1,5,5,5,5,4
193,GPT35,R3,5,5,5,5,5
193,GPT35,R2,5,3,5,4,5
193,GPT4,R1,5,5,5,5,4
193,GPT4,R3,5,5,5,5,5
193,GPT4,R2,5,5,5,4,4
193,Llama,R1,5,5,5,5,4
193,Llama,R3,5,5,5,5,5
193,Llama,R2,5,5,5,4,4
194,GPT35,R1,5,5,5,5,5
194,GPT35,R3,5,5,5,5,5
194,GPT35,R2,5,5,5,5,5
194,GPT4,R1,5,5,5,5,5
194,GPT4,R3,5,5,5,5,5
194,GPT4,R2,5,3,5,5,5
194,Llama,R1,5,4,5,5,4
194,Llama,R3,5,5,5,5,5
194,Llama,R2,5,2,3,5,5
195,GPT35,R1,5,5,5,5,5
195,GPT35,R3,5,5,5,5,5
195,GPT35,R2,5,5,5,5,5
195,GPT4,R1,5,5,5,5,5
195,GPT4,R3,5,5,5,5,5
195,GPT4,R2,5,5,5,5,5
195,Llama,R1,5,4,5,5,5
195,Llama,R3,5,5,5,5,5
195,Llama,R2,5,3,5,5,5
196,GPT35,R1,5,5,4,5,5
196,GPT35,R3,5,5,5,5,5
196,GPT35,R2,5,5,5,5,5
196,GPT4,R1,5,5,5,5,5
196,GPT4,R3,5,5,5,5,5
196,GPT4,R2,5,5,5,4,5
196,Llama,R1,5,5,5,5,5
196,Llama,R3,5,5,5,5,5
196,Llama,R2,5,3,5,5,5
197,GPT35,R1,5,5,5,5,5
197,GPT35,R3,5,5,5,5,5
197,GPT35,R2,5,5,5,5,5
197,GPT4,R1,5,5,5,5,5
197,GPT4,R3,5,5,5,5,5
197,GPT4,R2,5,5,5,4,5
197,Llama,R1,5,5,5,5,5
197,Llama,R3,5,5,5,5,5
197,Llama,R2,5,5,5,5,5
198,GPT35,R1,5,5,5,5,5
198,GPT35,R3,5,5,5,5,5
198,GPT35,R2,5,5,5,5,5
198,GPT4,R1,5,5,5,5,5
198,GPT4,R3,5,5,5,5,5
198,GPT4,R2,5,5,5,4,4
198,Llama,R1,5,5,5,5,4
198,Llama,R3,5,5,5,5,5
198,Llama,R2,5,5,5,5,5
199,GPT35,R1,5,3,5,5,5
199,GPT35,R3,5,2,5,5,5
199,GPT35,R2,5,3,5,5,5
199,GPT4,R1,5,5,5,5,5
199,GPT4,R3,5,5,5,5,5
199,GPT4,R2,5,5,5,5,5
199,Llama,R1,5,5,5,5,5
199,Llama,R3,5,5,5,5,5
199,Llama,R2,5,5,5,5,5
200,GPT35,R1,5,5,5,5,5
200,GPT35,R3,5,1,5,5,5
200,GPT35,R2,5,5,5,5,5
200,GPT4,R1,5,4,5,5,4
200,GPT4,R3,5,5,5,5,5
200,GPT4,R2,5,5,5,4,4
200,Llama,R1,5,4,5,5,4
200,Llama,R3,5,5,5,5,3
200,Llama,R2,5,5,5,4,4
201,GPT35,R1,5,5,5,5,5
201,GPT35,R3,5,5,5,5,5
201,GPT35,R2,5,5,5,5,5
201,GPT4,R1,5,5,5,5,5
201,GPT4,R3,5,5,5,5,5
201,GPT4,R2,5,5,5,5,5
201,Llama,R1,5,5,5,5,5
201,Llama,R3,5,5,5,5,5
201,Llama,R2,5,5,5,5,5
202,GPT35,R1,5,4,5,5,4
202,GPT35,R3,5,5,5,5,5
202,GPT35,R2,5,5,5,4,4
202,GPT4,R1,5,4,5,5,4
202,GPT4,R3,5,5,5,5,5
202,GPT4,R2,5,5,5,4,4
202,Llama,R1,5,4,4,5,5
202,Llama,R3,2,5,5,5,5
202,Llama,R2,5,5,5,5,5
203,GPT35,R1,5,4,5,5,4
203,GPT35,R3,5,5,5,5,5
203,GPT35,R2,5,5,5,4,4
203,GPT4,R1,5,4,4,5,4
203,GPT4,R3,5,5,5,5,5
203,GPT4,R2,5,5,5,4,4
203,Llama,R1,5,4,5,5,5
203,Llama,R3,2,5,5,5,5
203,Llama,R2,5,5,5,5,5
204,GPT35,R1,2,5,3,5,5
204,GPT35,R3,5,5,5,5,5
204,GPT35,R2,5,5,5,5,5
204,GPT4,R1,2,5,3,5,4
204,GPT4,R3,5,5,5,5,3
204,GPT4,R2,5,5,5,4,5
204,Llama,R1,2,4,3,5,4
204,Llama,R3,5,5,5,5,3
204,Llama,R2,5,3,5,5,5
205,GPT35,R1,5,4,5,5,5
205,GPT35,R3,5,5,5,5,5
205,GPT35,R2,5,3,5,5,5
205,GPT4,R1,5,5,5,5,4
205,GPT4,R3,5,5,5,5,5
205,GPT4,R2,5,5,5,5,5
205,Llama,R1,5,4,5,5,3
205,Llama,R3,5,5,5,5,3
205,Llama,R2,5,3,5,5,5
206,GPT35,R1,5,5,4,5,4
206,GPT35,R3,5,5,5,2,5
206,GPT35,R2,5,5,5,5,5
206,GPT4,R1,2,5,3,5,3
206,GPT4,R3,5,5,5,5,5
206,GPT4,R2,5,5,5,4,4
206,Llama,R1,5,4,5,5,5
206,Llama,R3,5,5,5,5,5
206,Llama,R2,5,3,5,5,5
207,GPT35,R1,5,5,5,5,5
207,GPT35,R3,5,5,5,5,5
207,GPT35,R2,5,5,5,5,5
207,GPT4,R1,5,5,5,5,5
207,GPT4,R3,5,5,5,5,5
207,GPT4,R2,5,5,5,5,5
207,Llama,R1,5,4,5,5,3
207,Llama,R3,5,5,5,5,2
207,Llama,R2,5,3,5,5,5
